省市,地市,区县,SITENAME,macroEnbId,站址,站型,厂家,设备类型,Lon,Lat,传输带宽,传输IP配置,Cell,ECI,PCI,TAC,EARFCN,Azimuth,ANT_BEAM_WIDTH,预制电下倾,机械下倾角,挂高,PA,PB,RsPower,合路方式,单双路,原有室分系统,CellClass,通过时间,接入网优平台信息是否准确,录入资管平台信息是否准确,MRR是否可以开启,站间距,RRU数,批次,报告顺序
北京,北京市,朝阳,68282,68282,北京市,室分,华为,,116.474731,39.883574,,,17480194,17480194,399,4438,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68284,68284,北京市,室分,华为,,116.450833,39.893888,,,17480706,17480706,11,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68288,68288,北京市,室分,华为,,116.547775,39.911111,,,17481730,17481730,219,4425,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68295,68295,北京市,室分,华为,,116.424161,39.880031,,,17483521,17483521,288,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68300,68300,北京市,室分,华为,,116.426711,39.918811,,,17484813,17484813,198,4205,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,5
北京,北京市,东城,68302,68302,北京市,室分,华为,,116.425651,39.919181,,,17485323,17485323,204,4205,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,68302,68302,北京市,室分,华为,,116.425651,39.919181,,,17485326,17485326,207,4205,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,6
北京,北京市,东城,68302,68302,北京市,室分,华为,,116.425651,39.919181,,,17485316,17485316,207,4205,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,通州,68305,68305,北京市,室分,华为,,116.650408,39.906033,,,17486081,17486081,203,4256,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68306,68306,北京市,室分,诺西,,116.406466,39.898138,,,17486347,17486347,426,4286,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68308,68308,北京市,室分,华为,,116.421037,39.902133,,,17486850,17486850,238,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68309,68309,北京市,室分,华为,,116.430519,39.888069,,,17487105,17487105,239,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68313,68313,北京市,室分,华为,,116.403831,39.861781,,,17488130,17488130,198,4340,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68346,68346,北京市,室分,华为,,116.456502,39.905022,,,17496577,17496577,311,4282,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68350,68350,北京市,室分,华为,,116.458333,39.961111,,,17497601,17497601,384,4263,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68356,68356,北京市,室分,华为,,116.455561,39.865001,,,17499138,17499138,173,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,68359,68359,北京市,室分,华为,,116.787869,39.779574,,,17499905,17499905,1,4280,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,大兴,68365,68365,北京市,室分,华为,,116.537781,39.774723,,,17501441,17501441,186,4242,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,大兴,68367,68367,北京市,室分,华为,,116.516661,39.793056,,,17501954,17501954,174,4388,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68380,68380,北京市,室分,华为,,116.475556,39.909167,,,17505301,17505301,409,4433,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,68395,68395,北京市,室分,华为,,116.459166,39.863055,,,17509121,17509121,106,4290,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68423,68423,北京市,室分,华为,,116.475555,39.907777,,,17516300,17516300,327,4433,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,68423,68423,北京市,室分,华为,,116.475555,39.907777,,,17516290,17516290,327,4433,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68426,68426,北京市,室分,华为,,116.486796,39.916092,,,17517058,17517058,237,4433,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,68431,68431,北京市,室分,华为,,116.544806,39.760402,,,17518337,17518337,157,4242,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,68462,68462,北京市,室分,华为,,116.684444,39.862222,,,17526273,17526273,112,4259,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68464,68464,北京市,室分,华为,,116.405831,39.917501,,,17526785,17526785,227,4213,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68466,68466,北京市,室分,华为,,116.5519882,39.90628803,,,17527297,17527297,133,4425,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68473,68473,北京市,室分,华为,,116.409241,40.042862,,,17529089,17529089,158,4417,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68474,68474,北京市,室分,华为,,116.586553,39.921604,,,17529346,17529346,197,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68476,68476,北京市,室分,华为,,116.459167,39.895556,,,17529857,17529857,259,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,西城,68478,68478,北京市,室分,华为,,116.395687,39.895874,,,17530369,17530369,280,4213,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68486,68486,北京市,室分,华为,,116.440061,39.872291,,,17532417,17532417,306,4287,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68513,68513,北京市,室分,华为,,116.498572,39.892692,,,17539329,17539329,193,4425,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,平谷,68515,68515,北京市,室分,华为,,117.137787,40.160051,,,17539841,17539841,10,4353,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68521,68521,北京市,室分,华为,,116.523333,39.913778,,,17541378,17541378,43,4433,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,68524,68524,北京市,室分,华为,,116.579722,39.767222,,,17542147,17542147,51,4242,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68535,68535,北京市,室分,华为,,116.450002,39.918612,,,17544961,17544961,464,4278,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68539,68539,北京市,室分,华为,,116.591382,39.912928,,,17545985,17545985,224,4258,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68540,68540,北京市,室分,华为,,116.591382,39.912928,,,17546243,17546243,230,4258,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,68545,68545,北京市,室分,华为,,116.453061,39.850834,,,17547521,17547521,255,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68555,68555,北京市,室分,华为,,116.434167,39.909722,,,17550131,17550131,309,4282,1400,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68558,68558,北京市,室分,华为,,116.400831,39.907501,,,17550850,17550850,421,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68575,68575,北京市,室分,华为,,116.401665,39.901665,,,17555201,17555201,81,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68581,68581,北京市,室分,华为,,116.467684,39.909381,,,17556737,17556737,228,4282,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68581,68581,北京市,室分,华为,,116.467684,39.909381,,,17556740,17556740,237,4282,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,东城,68595,68595,北京市,室分,华为,,116.428055,39.903891,,,17560321,17560321,293,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68596,68596,北京市,室分,华为,,116.420671,39.905796,,,17560579,17560579,284,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68600,68600,北京市,室分,华为,,116.430831,39.883057,,,17561601,17561601,230,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68609,68609,北京市,室分,华为,,116.597852,39.922791,,,17563908,17563908,484,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,68610,68610,北京市,室分,华为,,116.597852,39.922791,,,17564161,17564161,487,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,大兴,68623,68623,北京市,室分,华为,,116.533055,39.763333,,,17567489,17567489,80,4242,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,大兴,68624,68624,北京市,室分,华为,,116.551632,39.772706,,,17567745,17567745,75,4242,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68625,68625,北京市,室分,华为,,116.465833,39.897222,,,17568003,17568003,42,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68626,68626,北京市,室分,华为,,116.465833,39.897222,,,17568259,17568259,45,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68627,68627,北京市,室分,华为,,116.465833,39.897222,,,17568515,17568515,48,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68635,68635,北京市,室分,华为,,116.453295,39.909098,,,17570565,17570565,382,4282,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,68636,68636,北京市,室分,华为,,116.497222,39.919444,,,17570827,17570827,80,4277,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68642,68642,北京市,室分,华为,,116.445001,39.870277,,,17572353,17572353,277,4287,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68651,68651,北京市,室分,华为,,116.457221,39.894444,,,17574658,17574658,253,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68656,68656,北京市,室分,华为,,116.585194,39.911564,,,17575938,17575938,468,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68659,68659,北京市,室分,华为,,116.605272,39.896573,,,17576705,17576705,278,4425,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68677,68677,北京市,室分,华为,,116.583891,39.919444,,,17581313,17581313,30,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,大兴,68711,68711,北京市,室分,华为,,116.485277,39.798888,,,17590017,17590017,185,4392,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68726,68726,北京市,室分,华为,,116.476389,39.907639,,,17593868,17593868,251,4433,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,大兴,68728,68728,北京市,室分,华为,,116.447141,39.802658,,,17594369,17594369,6,4392,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,大兴,68729,68729,北京市,室分,华为,,116.447141,39.802658,,,17594626,17594626,2,4392,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,大兴,68732,68732,北京市,室分,华为,,116.450392,39.797589,,,17595394,17595394,181,4392,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,大兴,68734,68734,北京市,室分,华为,,116.450392,39.797589,,,17595907,17595907,353,4392,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,大兴,68743,68743,北京市,室分,华为,,116.500011,39.793611,,,17598209,17598209,177,4392,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,68755,68755,北京市,室分,华为,,116.628848,39.879286,,,17601282,17601282,301,4259,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68761,68761,北京市,室分,华为,,116.404337,39.908523,,,17602817,17602817,45,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68761,68761,北京市,室分,华为,,116.404337,39.908523,,,17602818,17602818,46,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68792,68792,北京市,室分,华为,,116.410001,39.901388,,,17610753,17610753,179,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68801,68801,北京市,室分,华为,,116.394383,39.889961,,,17613057,17613057,91,4286,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,68807,68807,北京市,室分,华为,,116.684166,39.936388,,,17614594,17614594,120,4226,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68811,68811,北京市,室分,华为,,116.391861,39.860389,,,17615618,17615618,146,4340,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68816,68816,北京市,室分,华为,,116.605272,39.896573,,,17616897,17616897,279,4425,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,68822,68822,北京市,室分,华为,,116.664721,39.878891,,,17618433,17618433,295,4259,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68823,68823,北京市,室分,华为,,116.551161,39.845891,,,17618690,17618690,196,4394,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68825,68825,北京市,室分,华为,,116.551161,39.845891,,,17619201,17619201,351,4394,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68826,68826,北京市,室分,华为,,116.551161,39.845891,,,17619458,17619458,343,4394,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68841,68841,北京市,室分,华为,,116.405586,39.911942,,,17623308,17623308,72,4213,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,68843,68843,北京市,室分,华为,,116.587958,39.902167,,,17623810,17623810,457,4425,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68846,68846,北京市,室分,华为,,116.479611,39.893453,,,17624577,17624577,306,4438,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68848,68848,北京市,室分,华为,,116.469197,39.830175,,,17625089,17625089,131,4392,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68850,68850,北京市,室分,华为,,116.492683,39.913244,,,17625601,17625601,275,4433,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68854,68854,北京市,室分,华为,,116.436389,39.887501,,,17626626,17626626,215,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,68857,68857,北京市,室分,华为,,116.579722,39.767222,,,17627393,17627393,58,4242,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,68862,68862,北京市,室分,华为,,116.716495,39.934862,,,17628673,17628673,343,4265,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,68863,68863,北京市,室分,华为,,116.716495,39.934862,,,17628930,17628930,361,4265,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68865,68865,北京市,室分,华为,,116.514351,39.910421,,,17629441,17629441,365,4433,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,68868,68868,北京市,室分,华为,,116.670378,39.897567,,,17630211,17630211,23,4256,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68875,68875,北京市,室分,华为,,116.456665,39.884167,,,17632002,17632002,57,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,68878,68878,北京市,室分,华为,,116.536388,39.814166,,,17632769,17632769,282,4388,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68906,68906,北京市,室分,华为,,116.554298,39.846039,,,17639938,17639938,244,4394,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68911,68911,北京市,室分,华为,,116.440577,39.893447,,,17641217,17641217,243,4284,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68912,68912,北京市,室分,华为,,116.436944,39.906111,,,17641483,17641483,29,4282,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68913,68913,北京市,室分,华为,,116.594851,39.922688,,,17641731,17641731,328,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,68917,68917,北京市,室分,华为,,116.424936,39.846756,,,17642753,17642753,364,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68924,68924,北京市,室分,华为,,116.426711,39.918811,,,17644545,17644545,208,4205,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,68924,68924,北京市,室分,华为,,116.426711,39.918811,,,17644547,17644547,210,4205,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,68934,68934,北京市,室分,华为,,116.406991,39.916153,,,17647115,17647115,422,4213,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,68941,68941,北京市,室分,华为,,116.392958,39.853818,,,17648898,17648898,337,4340,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,68945,68945,北京市,室分,华为,,116.392958,39.853818,,,17649921,17649921,329,4340,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,丰台,68945,68945,北京市,室分,华为,,116.392958,39.853818,,,17649922,17649922,330,4340,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,68946,68946,北京市,室分,华为,,116.392958,39.853818,,,17650188,17650188,328,4340,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,68949,68949,北京市,室分,华为,,116.415582,39.876196,,,17650945,17650945,211,4287,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68968,68968,北京市,室分,华为,,116.464566,39.918386,,,17655810,17655810,373,4278,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,68970,68970,北京市,室分,华为,,116.464566,39.918386,,,17656321,17656321,246,4278,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68977,68977,北京市,室分,华为,,116.453333,39.917222,,,17658134,17658134,340,4278,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,68979,68979,北京市,室分,华为,,116.467771,39.835122,,,17658625,17658625,258,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,68979,68979,北京市,室分,华为,,116.467771,39.835122,,,17658628,17658628,285,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,68983,68983,北京市,室分,华为,,116.580307,39.909887,,,17659649,17659649,370,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69001,69001,北京市,室分,华为,,116.446944,39.923888,,,17664278,17664278,27,4278,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,6
北京,北京市,朝阳,69005,69005,北京市,室分,华为,,116.447251,39.931194,,,17665281,17665281,331,4278,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69009,69009,北京市,室分,华为,,116.394165,39.968056,,,17666305,17666305,111,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69015,69015,北京市,室分,华为,,116.376114,39.972221,,,17667853,17667853,43,4140,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,69016,69016,北京市,室分,华为,,116.396111,39.948887,,,17668097,17668097,65,4346,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69021,69021,北京市,室分,华为,,116.453888,39.959722,,,17669378,17669378,48,4263,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69023,69023,北京市,室分,华为,,116.426388,39.966944,,,17669890,17669890,297,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,密云,69025,69025,北京市,室分,华为,,116.838831,40.369141,,,17670411,17670411,118,4389,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69030,69030,北京市,室分,华为,,116.488055,39.933333,,,17671681,17671681,221,4277,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69030,69030,北京市,室分,华为,,116.488055,39.933333,,,17671682,17671682,222,4277,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69044,69044,北京市,室分,华为,,116.466941,39.986111,,,17675265,17675265,183,4219,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69045,69045,北京市,室分,华为,,116.521861,40.008141,,,17675523,17675523,135,4218,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69047,69047,北京市,室分,华为,,116.4517212,39.95606003,,,17676033,17676033,193,4263,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69053,69053,北京市,室分,华为,,116.440551,39.962223,,,17677570,17677570,181,4263,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69058,69058,北京市,室分,华为,,116.395722,39.984665,,,17678849,17678849,214,4233,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,怀柔,69064,69064,北京市,室分,华为,,116.628055,40.335555,,,17680385,17680385,119,4378,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69068,69068,北京市,室分,华为,,116.611111,39.927777,,,17681409,17681409,248,4258,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69078,69078,北京市,室分,华为,,116.566666,39.946944,,,17683971,17683971,129,4257,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69080,69080,北京市,室分,华为,,116.448331,39.946111,,,17684483,17684483,36,4335,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69089,69089,北京市,室分,华为,,116.433888,40.045277,,,17686785,17686785,233,4245,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,69100,69100,北京市,室分,华为,,116.397771,39.924168,,,17689601,17689601,70,4213,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,顺义,69102,69102,北京市,室分,华为,,116.644444,40.129444,,,17690113,17690113,42,4593,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,69106,69106,北京市,室分,华为,,116.419441,39.950832,,,17691137,17691137,28,4203,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69110,69110,北京市,室分,华为,,116.406111,39.968613,,,17692162,17692162,39,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69111,69111,北京市,室分,华为,,116.406111,39.968613,,,17692418,17692418,324,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69113,69113,北京市,室分,华为,,116.522224,40.009167,,,17692931,17692931,142,4218,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,东城,69142,69142,北京市,室分,华为,,116.423331,39.928055,,,17700353,17700353,23,4205,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,东城,69157,69157,北京市,室分,华为,,116.431114,39.928611,,,17704200,17704200,160,4203,39148,0,65,6,14,41,-3,1,12,新建,单路,,,2018-02-06,,,,,1,1,6
北京,北京市,怀柔,69163,69163,北京市,室分,华为,,116.654722,40.360001,,,17705729,17705729,13,4378,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,密云,69171,69171,北京市,室分,华为,,116.853777,40.387787,,,17707777,17707777,105,4389,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69175,69175,北京市,室分,华为,,116.383712,39.997429,,,17708811,17708811,29,4234,38098,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,69175,69175,北京市,室分,华为,,116.383712,39.997429,,,17708821,17708821,29,4234,40936,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,69186,69186,北京市,室分,华为,,116.498013,39.858548,,,17711617,17711617,53,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69189,69189,北京市,室分,华为,,116.498013,39.858548,,,17712385,17712385,28,4293,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,朝阳,69194,69194,北京市,室分,华为,,116.445959,39.915059,,,17713666,17713666,208,4278,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
